Product Name,Group,Item,Availability,Color,Link,Size,Price,Fit,Fabric,user_query,Hashtags
Grey/Mauve Dyed Mixed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-mauve-dyed-mixed-cotton-t-shirt-03e251201039.html,S,Tk 669.77,Regular Fit,Mixed Cotton,Looking for Regular Fit Tee-shirts in Grey under Tk 669.77.,"['grp0', 'map1', 'dyp2', 'mip3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fmi4e84', 'trecf8d', 'ss03c7']"
Grey/Mauve Dyed Mixed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-mauve-dyed-mixed-cotton-t-shirt-03e251201039.html,M,Tk 669.77,Regular Fit,Mixed Cotton,Want to buy a Tee-shirt in size M under Tk 669.77.,"['grp0', 'map1', 'dyp2', 'mip3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fmi4e84', 'trecf8d', 'sm6f8f']"
Grey/Mauve Dyed Mixed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-mauve-dyed-mixed-cotton-t-shirt-03e251201039.html,L,Tk 669.77,Regular Fit,Mixed Cotton,Want to buy a Tee-shirt in size L under Tk 669.77.,"['grp0', 'map1', 'dyp2', 'mip3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fmi4e84', 'trecf8d', 'sl2db9']"
Grey/Mauve Dyed Mixed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-mauve-dyed-mixed-cotton-t-shirt-03e251201039.html,XXL,Tk 669.77,Regular Fit,Mixed Cotton,Can I get a Mixed Cotton Tee-shirt for Men?,"['grp0', 'map1', 'dyp2', 'mip3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fmi4e84', 'trecf8d', 'sxxlc291']"
Coral Pink Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/men/t-shirts/coral-pink-printed-cotton-t-shirt-03ee251201024.html,S,Tk 455.81,Regular Fit,Single Jersey Knit Cotton,"A Pink, Regular Fit Tee-shirt around Tk 455.81.","['cop0', 'pip1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'ss03c7']"
Coral Pink Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/men/t-shirts/coral-pink-printed-cotton-t-shirt-03ee251201024.html,M,Tk 455.81,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Pink under Tk 455.81.,"['cop0', 'pip1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Coral Pink Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/men/t-shirts/coral-pink-printed-cotton-t-shirt-03ee251201024.html,L,Tk 455.81,Regular Fit,Single Jersey Knit Cotton,Do you have size L in Pink Tee-shirts?,"['cop0', 'pip1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'sl2db9']"
Coral Pink Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/men/t-shirts/coral-pink-printed-cotton-t-shirt-03ee251201024.html,XL,Tk 455.81,Regular Fit,Single Jersey Knit Cotton,Show me Pink Tee-shirts around Tk 455.81.,"['cop0', 'pip1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Coral Pink Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Pink,https://www.aarong.com/men/t-shirts/coral-pink-printed-cotton-t-shirt-03ee251201024.html,XXL,Tk 455.81,Regular Fit,Single Jersey Knit Cotton,,"['cop0', 'pip1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cpi4a0b', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Slate Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2699552/s/slate-blue-printed-cotton-t-shirt-03s241201007/category/176/,M,Tk 539.53,Regular Fit,Cotton,,"['slp0', 'blp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fcoa452', 'trecf8d', 'sm6f8f']"
Slate Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2699552/s/slate-blue-printed-cotton-t-shirt-03s241201007/category/176/,XL,Tk 539.53,Regular Fit,Cotton,,"['slp0', 'blp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fcoa452', 'trecf8d', 'sxlfb35']"
Blue-Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2829171/s/blue-grey-printed-cotton-t-shirt-03e251201012/category/176/,S,Tk 455.81,Regular Fit,Single Jersey Knit Cotton,"A Grey, Regular Fit Tee-shirt around Tk 455.81.","['blp0', 'grp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'ss03c7']"
Blue-Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2829171/s/blue-grey-printed-cotton-t-shirt-03e251201012/category/176/,XL,Tk 455.81,Regular Fit,Single Jersey Knit Cotton,Show me Grey Tee-shirts around Tk 455.81.,"['blp0', 'grp1', 'prp2', 'cop3', 'shp5', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2705714/s/black-printed-cotton-t-shirt-03sb241201007/category/176/,S,Tk 539.53,Regular Fit,Single Jersey Knit Cotton,"A Black, Regular Fit Tee-shirt around Tk 539.53.","['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'ss03c7']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2705714/s/black-printed-cotton-t-shirt-03sb241201007/category/176/,M,Tk 539.53,Regular Fit,Single Jersey Knit Cotton,Show me Black Tee-shirts around Tk 539.53.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2705714/s/black-printed-cotton-t-shirt-03sb241201007/category/176/,L,Tk 539.53,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Black under Tk 539.53.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sl2db9']"
Grey Printed Cotton T- Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2958367/s/grey-printed-cotton-t-shirt-03eg251201001/category/176/,S,Tk 427.91,Regular Fit,Single Jersey Knit Cotton,Show me Grey Tee-shirts around Tk 427.91.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'ss03c7']"
Grey Printed Cotton T- Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2958367/s/grey-printed-cotton-t-shirt-03eg251201001/category/176/,L,Tk 427.91,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Grey under Tk 427.91.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sl2db9']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2682084/s/black-printed-cotton-t-shirt-03g241201009/category/176/,M,Tk 465.12,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Green Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2939285/s/green-striped-cotton-t-shirt-03e251201015/category/176/,S,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Green under Tk 581.82.,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'ss03c7']"
Green Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2939285/s/green-striped-cotton-t-shirt-03e251201015/category/176/,M,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Green Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2939285/s/green-striped-cotton-t-shirt-03e251201015/category/176/,L,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,Show me Green Tee-shirts around Tk 581.82.,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fsib2bf', 'trecf8d', 'sl2db9']"
Grey Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-striped-cotton-t-shirt-03e251201026.html,S,Tk 623.26,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Grey under Tk 623.26.,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'ss03c7']"
Grey Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-striped-cotton-t-shirt-03e251201026.html,M,Tk 623.26,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Grey Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-striped-cotton-t-shirt-03e251201026.html,L,Tk 623.26,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sl2db9']"
Grey Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-striped-cotton-t-shirt-03e251201026.html,XL,Tk 623.26,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Grey Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-striped-cotton-t-shirt-03e251201026.html,XXL,Tk 623.26,Regular Fit,Single Jersey Knit Cotton,,"['grp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Yellow Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2620627/s/yellow-printed-cotton-t-shirt-03l241201006/category/176/,S,Tk 674.42,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Yellow under Tk 674.42.,"['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'ss03c7']"
Yellow Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2620627/s/yellow-printed-cotton-t-shirt-03l241201006/category/176/,L,Tk 674.42,Regular Fit,Single Jersey Knit Cotton,"A Yellow, Regular Fit Tee-shirt around Tk 674.42.","['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sl2db9']"
Yellow Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2620627/s/yellow-printed-cotton-t-shirt-03l241201006/category/176/,XL,Tk 674.42,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size XL under Tk 674.42.,"['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Yellow Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2620627/s/yellow-printed-cotton-t-shirt-03l241201006/category/176/,XXL,Tk 674.42,Regular Fit,Single Jersey Knit Cotton,Show me Yellow Tee-shirts around Tk 674.42.,"['yep0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cyed487', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-printed-cotton-t-shirt-03t251201067.html,S,Tk 502.33,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Grey under Tk 502.33.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'ss03c7']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/men/t-shirts/grey-printed-cotton-t-shirt-03t251201067.html,M,Tk 502.33,Regular Fit,Single Jersey Knit Cotton,"A Grey, Regular Fit Tee-shirt around Tk 502.33.","['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Dark Olive Cotton T-Shirt,Men,Tee-shirt,In Stock,Olive,https://www.aarong.com/catalog/product/view/id/2699555/s/dark-olive-cotton-t-shirt-03g241201014/category/176/,S,Tk 493.02,Regular Fit,Cotton,Show me Olive Tee-shirts around Tk 493.02.,"['dap0', 'olp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'colf431', 'fcoa452', 'trecf8d', 'ss03c7']"
Dark Olive Cotton T-Shirt,Men,Tee-shirt,In Stock,Olive,https://www.aarong.com/catalog/product/view/id/2699555/s/dark-olive-cotton-t-shirt-03g241201014/category/176/,M,Tk 493.02,Regular Fit,Cotton,Looking for Regular Fit Tee-shirts in Olive under Tk 493.02.,"['dap0', 'olp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'colf431', 'fcoa452', 'trecf8d', 'sm6f8f']"
Dark Olive Cotton T-Shirt,Men,Tee-shirt,In Stock,Olive,https://www.aarong.com/catalog/product/view/id/2699555/s/dark-olive-cotton-t-shirt-03g241201014/category/176/,L,Tk 493.02,Regular Fit,Cotton,Do you have size L in Olive Tee-shirts?,"['dap0', 'olp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'colf431', 'fcoa452', 'trecf8d', 'sl2db9']"
Dark Olive Cotton T-Shirt,Men,Tee-shirt,In Stock,Olive,https://www.aarong.com/catalog/product/view/id/2699555/s/dark-olive-cotton-t-shirt-03g241201014/category/176/,XL,Tk 493.02,Regular Fit,Cotton,,"['dap0', 'olp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'colf431', 'fcoa452', 'trecf8d', 'sxlfb35']"
Dark Olive Cotton T-Shirt,Men,Tee-shirt,In Stock,Olive,https://www.aarong.com/catalog/product/view/id/2699555/s/dark-olive-cotton-t-shirt-03g241201014/category/176/,XXL,Tk 493.02,Regular Fit,Cotton,"A Olive, Regular Fit Tee-shirt around Tk 493.02.","['dap0', 'olp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'colf431', 'fcoa452', 'trecf8d', 'sxxlc291']"
Blue Dyed and Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2599540/s/blue-dyed-and-printed-cotton-t-shirt-03zb241201005/category/176/,S,Tk 576.74,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size S under Tk 576.74.,"['blp0', 'dyp1', 'andp2', 'prp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'ss03c7']"
Blue Dyed and Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2599540/s/blue-dyed-and-printed-cotton-t-shirt-03zb241201005/category/176/,M,Tk 576.74,Regular Fit,Single Jersey Knit Cotton,"A Blue, Regular Fit Tee-shirt around Tk 576.74.","['blp0', 'dyp1', 'andp2', 'prp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Blue Dyed and Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2599540/s/blue-dyed-and-printed-cotton-t-shirt-03zb241201005/category/176/,L,Tk 576.74,Regular Fit,Single Jersey Knit Cotton,Show me Blue Tee-shirts around Tk 576.74.,"['blp0', 'dyp1', 'andp2', 'prp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sl2db9']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2599537/s/blue-printed-cotton-t-shirt-03eb241201065/category/176/,S,Tk 600.00,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Blue under Tk 600.00.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'ss03c7']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2599537/s/blue-printed-cotton-t-shirt-03eb241201065/category/176/,M,Tk 600.00,Regular Fit,Single Jersey Knit Cotton,"A Blue, Regular Fit Tee-shirt around Tk 600.00.","['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2599537/s/blue-printed-cotton-t-shirt-03eb241201065/category/176/,L,Tk 600.00,Regular Fit,Single Jersey Knit Cotton,Show me Blue Tee-shirts around Tk 600.00.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sl2db9']"
Blue Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2599537/s/blue-printed-cotton-t-shirt-03eb241201065/category/176/,XL,Tk 600.00,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size XL under Tk 600.00.,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl48d6', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/men/t-shirts/black-printed-cotton-t-shirt-03g251201023.html,S,Tk 493.02,Regular Fit,Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fcoa452', 'trecf8d', 'ss03c7']"
Black Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/men/t-shirts/black-printed-cotton-t-shirt-03g251201023.html,M,Tk 493.02,Regular Fit,Cotton,,"['blp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fcoa452', 'trecf8d', 'sm6f8f']"
Grey Dyed and Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2682078/s/grey-dyed-and-printed-cotton-t-shirt-03v241201011/category/176/,S,Tk 711.63,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size S under Tk 711.63.,"['grp0', 'dyp1', 'andp2', 'prp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'ss03c7']"
Grey Dyed and Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2682078/s/grey-dyed-and-printed-cotton-t-shirt-03v241201011/category/176/,M,Tk 711.63,Regular Fit,Single Jersey Knit Cotton,Want to buy a Tee-shirt in size M under Tk 711.63.,"['grp0', 'dyp1', 'andp2', 'prp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Grey Dyed and Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2682078/s/grey-dyed-and-printed-cotton-t-shirt-03v241201011/category/176/,XL,Tk 711.63,Regular Fit,Single Jersey Knit Cotton,Show me Grey Tee-shirts around Tk 711.63.,"['grp0', 'dyp1', 'andp2', 'prp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Grey Dyed and Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2682078/s/grey-dyed-and-printed-cotton-t-shirt-03v241201011/category/176/,XXL,Tk 711.63,Regular Fit,Single Jersey Knit Cotton,Looking for Regular Fit Tee-shirts in Grey under Tk 711.63.,"['grp0', 'dyp1', 'andp2', 'prp3', 'cop4', 'shp6', 'gmed2fc', 'ite85d9', 'cgrca50', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Green Textured Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2857815/s/green-textured-cotton-t-shirt-03e251201028/category/176/,S,Tk 581.40,Regular Fit,Cotton,Do you have size S in Green Tee-shirts?,"['grp0', 'tep1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fcoa452', 'trecf8d', 'ss03c7']"
Green Textured Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2857815/s/green-textured-cotton-t-shirt-03e251201028/category/176/,L,Tk 581.40,Regular Fit,Cotton,,"['grp0', 'tep1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fcoa452', 'trecf8d', 'sl2db9']"
Green Textured Cotton T-Shirt,Men,Tee-shirt,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2857815/s/green-textured-cotton-t-shirt-03e251201028/category/176/,XL,Tk 581.40,Regular Fit,Cotton,Looking for Regular Fit Tee-shirts in Green under Tk 581.40.,"['grp0', 'tep1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgr9f27', 'fcoa452', 'trecf8d', 'sxlfb35']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2780010/s/grey-printed-cotton-t-shirt-03n241201001/category/176/,S,Tk 474.42,Regular Fit,Cotton,Want to buy a Tee-shirt in size S under Tk 474.42.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'ss03c7']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2780010/s/grey-printed-cotton-t-shirt-03n241201001/category/176/,M,Tk 474.42,Regular Fit,Cotton,"A Grey, Regular Fit Tee-shirt around Tk 474.42.","['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'sm6f8f']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2780010/s/grey-printed-cotton-t-shirt-03n241201001/category/176/,L,Tk 474.42,Regular Fit,Cotton,Looking for Regular Fit Tee-shirts in Grey under Tk 474.42.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'sl2db9']"
Grey Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2780010/s/grey-printed-cotton-t-shirt-03n241201001/category/176/,XL,Tk 474.42,Regular Fit,Cotton,Show me Grey Tee-shirts around Tk 474.42.,"['grp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cgrca50', 'fcoa452', 'trecf8d', 'sxlfb35']"
Black Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2976902/s/black-striped-cotton-t-shirt-03z251201012/category/176/,S,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'ss03c7']"
Black Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2976902/s/black-striped-cotton-t-shirt-03z251201012/category/176/,M,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sm6f8f']"
Black Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2976902/s/black-striped-cotton-t-shirt-03z251201012/category/176/,L,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sl2db9']"
Black Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2976902/s/black-striped-cotton-t-shirt-03z251201012/category/176/,XL,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sxlfb35']"
Black Striped Cotton T-Shirt,Men,Tee-shirt,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2976902/s/black-striped-cotton-t-shirt-03z251201012/category/176/,XXL,Tk 581.82,Regular Fit,Single Jersey Knit Cotton,,"['blp0', 'stp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cbl1ffd', 'fsib2bf', 'trecf8d', 'sxxlc291']"
Ivory Printed Cotton T-Shirt,Men,Tee-shirt,In Stock,White,https://www.aarong.com/men/t-shirts/ivory-printed-cotton-t-shirt-03e251201001.html,S,Tk 465.12,Regular Fit,Cotton,"A White, Regular Fit Tee-shirt around Tk 465.12.","['ivp0', 'prp1', 'cop2', 'shp4', 'gmed2fc', 'ite85d9', 'cwhd508', 'fcoa452', 'trecf8d', 'ss03c7']"
